timeStamp,demand,precip,temp
2013-05-04 09:00:00,5013.8,0.0,52.33
2013-05-04 10:00:00,5197.1,0.0,54.83
2013-05-04 11:00:00,5294.4,0.0,56.94
2013-05-04 12:00:00,5318.2,0.0,57.09
2013-05-04 13:00:00,5297.9,0.0,57.4
2013-05-04 14:00:00,5267.5,0.0,56.97
2013-05-04 15:00:00,5215.9,0.0,55.91
2013-05-04 16:00:00,5172.1,0.0,55.09
2013-05-04 17:00:00,5158.9,0.0,53.35
2013-05-04 18:00:00,5128.2,0.0,51.59
2013-05-04 19:00:00,5141.1,0.0,49.76
2013-05-04 20:00:00,5272.4,0.0,48.91
2013-05-04 21:00:00,5204.7,0.0,47.58
2013-05-04 22:00:00,5015.6,0.0,47.16
2013-05-04 23:00:00,4730.6,0.0,46.42
2013-05-05 00:00:00,4427.4,0.0,45.33
2013-05-05 01:00:00,4183.5,0.0,45.09
2013-05-05 02:00:00,3998.3,0.0,44.84
2013-05-05 03:00:00,3913.0,0.0,45.73
2013-05-05 04:00:00,3868.0,0.0,46.01
2013-05-05 05:00:00,3872.3,0.0,46.29
2013-05-05 06:00:00,3930.7,0.0,46.11
2013-05-05 07:00:00,4117.3,0.0,46.45
2013-05-05 08:00:00,4382.4,0.0,48.3
2013-05-05 09:00:00,4644.9,0.0,48.88
2013-05-05 10:00:00,4853.7,0.0,53.08
2013-05-05 11:00:00,4977.0,0.0,53.69
2013-05-05 12:00:00,5013.3,0.0,55.02
2013-05-05 13:00:00,5014.2,0.0,54.65
2013-05-05 14:00:00,5029.8,0.0,55.34
2013-05-05 15:00:00,5008.9,0.0,54.94
2013-05-05 16:00:00,5047.3,0.0,53.15
2013-05-05 17:00:00,5076.4,0.0,52.77
2013-05-05 18:00:00,5099.0,0.0,51.54
2013-05-05 19:00:00,5138.6,0.0,50.13
2013-05-05 20:00:00,5322.0,0.0,49.12
2013-05-05 21:00:00,5258.8,0.0,47.72
2013-05-05 22:00:00,4983.2,0.0,47.66
2013-05-05 23:00:00,4625.8,0.0,46.51
2013-05-06 00:00:00,4309.2,0.0,46.84
2013-05-06 01:00:00,4099.7,0.0,46.33
2013-05-06 02:00:00,3968.8,0.0,46.15
2013-05-06 03:00:00,3909.5,0.0,46.08
2013-05-06 04:00:00,3938.1,0.0,46.07
2013-05-06 05:00:00,4164.1,0.0,45.43
2013-05-06 06:00:00,4696.4,0.0,46.43
2013-05-06 07:00:00,5318.5,0.0,46.74
2013-05-06 08:00:00,5731.5,0.0,48.0
2013-05-06 09:00:00,5966.3,0.0,49.47
2013-05-06 10:00:00,6061.9,0.0,52.43
2013-05-06 11:00:00,6118.2,0.0,53.07
2013-05-06 12:00:00,6171.3,0.0,57.57
2013-05-06 13:00:00,6218.4,0.0,58.08
2013-05-06 14:00:00,6236.1,0.0,59.86
2013-05-06 15:00:00,6267.2,0.0,59.48
2013-05-06 16:00:00,6306.0,0.0,60.3
2013-05-06 17:00:00,6260.8,0.0,59.59
2013-05-06 18:00:00,6016.0,0.0,58.09
2013-05-06 19:00:00,5887.4,0.0,52.68
2013-05-06 20:00:00,5919.3,0.0,56.3
2013-05-06 21:00:00,5721.9,0.0,50.93
2013-05-06 22:00:00,5358.4,0.0,50.24
2013-05-06 23:00:00,4878.6,0.0,50.27
2013-05-07 00:00:00,4459.4,0.0,49.75
2013-05-07 01:00:00,4196.7,0.0,50.76
2013-05-07 02:00:00,4051.5,0.0,49.52
2013-05-07 03:00:00,3990.0,0.0,49.1
2013-05-07 04:00:00,4000.4,0.0,50.18
2013-05-07 05:00:00,4210.5,0.0,50.09
2013-05-07 06:00:00,4747.6,0.0,51.0
2013-05-07 07:00:00,5374.4,0.0,52.65
2013-05-07 08:00:00,5766.9,0.0,54.48
2013-05-07 09:00:00,6050.4,0.0,57.43
2013-05-07 10:00:00,6194.5,0.0,61.33
2013-05-07 11:00:00,6287.6,0.0,60.98
2013-05-07 12:00:00,6369.2,0.0,63.55
2013-05-07 13:00:00,6432.2,0.0,64.37
2013-05-07 14:00:00,6481.5,0.0,63.99
2013-05-07 15:00:00,6512.8,0.0,65.46
2013-05-07 16:00:00,6531.0,0.0,65.63
2013-05-07 17:00:00,6487.4,0.0,64.5
2013-05-07 18:00:00,6204.9,0.0,64.01
2013-05-07 19:00:00,6066.4,0.0,60.79
2013-05-07 20:00:00,6061.8,0.0,60.82
2013-05-07 21:00:00,5851.9,0.0,58.18
2013-05-07 22:00:00,5470.8,0.0,59.03
2013-05-07 23:00:00,4992.6,0.0,58.76
2013-05-08 00:00:00,4560.9,0.0,58.98
2013-05-08 01:00:00,4293.3,0.0,57.19
2013-05-08 02:00:00,4138.3,0.0,56.77
2013-05-08 03:00:00,4068.0,0.0135,56.28
2013-05-08 04:00:00,4087.6,0.1081,55.83
2013-05-08 05:00:00,4325.5,0.0362,55.83
2013-05-08 06:00:00,4885.3,0.0927,56.69
2013-05-08 07:00:00,5593.6,0.1835,57.2
2013-05-08 08:00:00,6075.1,0.248,58.18
2013-05-08 09:00:00,6298.4,0.0269,61.22
2013-05-08 10:00:00,6436.8,0.0139,63.23
2013-05-08 11:00:00,6540.4,0.0,65.01
2013-05-08 12:00:00,6610.5,0.0131,64.95
2013-05-08 13:00:00,6611.2,0.0661,62.99
2013-05-08 14:00:00,6554.0,0.0414,62.53
2013-05-08 15:00:00,6548.0,0.0,62.4
2013-05-08 16:00:00,6578.7,0.0,59.56
2013-05-08 17:00:00,6526.3,0.0,60.82
2013-05-08 18:00:00,6210.8,0.0,61.77
2013-05-08 19:00:00,6014.3,0.0,60.09
2013-05-08 20:00:00,5989.6,0.0,55.48
2013-05-08 21:00:00,5776.2,0.0,56.71
2013-05-08 22:00:00,5358.7,0.0,56.28
2013-05-08 23:00:00,4861.2,0.0069,55.84
2013-05-09 00:00:00,4452.6,0.0069,55.18
2013-05-09 01:00:00,4195.9,0.0,54.99
2013-05-09 02:00:00,4045.5,0.0,55.03
2013-05-09 03:00:00,3987.9,0.0,54.76
2013-05-09 04:00:00,4002.6,0.0,54.68
2013-05-09 05:00:00,4217.1,0.0,54.85
2013-05-09 06:00:00,4746.5,0.0,55.29
2013-05-09 07:00:00,5393.5,0.0131,54.62
2013-05-09 08:00:00,5899.9,0.0,56.34
2013-05-09 09:00:00,6223.8,0.0104,56.44
2013-05-09 10:00:00,6381.8,0.1697,58.71
2013-05-09 11:00:00,6446.0,0.0543,59.4
2013-05-09 12:00:00,6447.2,0.0065,56.96
2013-05-09 13:00:00,6451.9,0.0,60.87
2013-05-09 14:00:00,6468.3,0.0,60.42
2013-05-09 15:00:00,6515.3,0.0,61.22
2013-05-09 16:00:00,6555.5,0.0,62.24
2013-05-09 17:00:00,6502.7,0.0,63.18
2013-05-09 18:00:00,6245.6,0.0,60.39
2013-05-09 19:00:00,6066.9,0.0,59.88
2013-05-09 20:00:00,6056.7,0.0,59.11
2013-05-09 21:00:00,5869.2,0.0,57.57
2013-05-09 22:00:00,5537.1,0.0,57.22
2013-05-09 23:00:00,5069.1,0.0,56.72
2013-05-10 00:00:00,4660.3,0.0,56.45
2013-05-10 01:00:00,4343.9,0.0,56.96
2013-05-10 02:00:00,4176.8,0.0,55.65
2013-05-10 03:00:00,4103.1,0.0,55.36
2013-05-10 04:00:00,4098.8,0.0,55.44
2013-05-10 05:00:00,4305.6,0.0,56.02
2013-05-10 06:00:00,4842.9,0.0,55.77
2013-05-10 07:00:00,5528.0,0.0,56.18
2013-05-10 08:00:00,6028.6,0.0,57.94
2013-05-10 09:00:00,6398.6,0.0,63.62
2013-05-10 10:00:00,6591.2,0.0,64.83
2013-05-10 11:00:00,6732.3,0.0,65.04
2013-05-10 12:00:00,6781.8,0.0,67.93
2013-05-10 13:00:00,6838.3,0.0,68.71
2013-05-10 14:00:00,6850.8,0.0,67.73
2013-05-10 15:00:00,6841.2,0.0,66.79
2013-05-10 16:00:00,6794.0,0.0,65.65
2013-05-10 17:00:00,6638.7,0.0,64.8
2013-05-10 18:00:00,6287.4,0.0,62.67
2013-05-10 19:00:00,6120.5,0.0,60.4
2013-05-10 20:00:00,6059.4,0.0,61.13
2013-05-10 21:00:00,5858.7,0.0,58.95
2013-05-10 22:00:00,5558.0,0.0,58.54
2013-05-10 23:00:00,5168.5,0.0,58.41
2013-05-11 00:00:00,4786.8,0.0,58.42
2013-05-11 01:00:00,4517.7,0.0139,57.85
2013-05-11 02:00:00,4344.6,0.1243,58.53
2013-05-11 03:00:00,4249.6,0.0265,58.17
2013-05-11 04:00:00,4196.6,0.0065,57.94
2013-05-11 05:00:00,4220.1,0.0,57.33
2013-05-11 06:00:00,4350.8,0.0065,59.49
2013-05-11 07:00:00,4656.4,0.0,58.27
2013-05-11 08:00:00,5020.4,0.0,59.61
2013-05-11 09:00:00,5353.9,0.0261,59.93
2013-05-11 10:00:00,5600.7,0.0069,60.36
2013-05-11 11:00:00,5718.6,0.0,61.77
2013-05-11 12:00:00,5763.1,0.0,63.59
2013-05-11 13:00:00,5738.5,0.0,62.6
2013-05-11 14:00:00,5722.2,0.0035,63.13
2013-05-11 15:00:00,5696.0,0.0275,61.52
2013-05-11 16:00:00,5702.5,0.204,60.01
2013-05-11 17:00:00,5662.7,0.14,60.21
2013-05-11 18:00:00,5628.6,0.0069,58.94
2013-05-11 19:00:00,5612.7,0.0344,59.75
2013-05-11 20:00:00,5679.0,0.0,58.03
2013-05-11 21:00:00,5574.0,0.0069,59.46
2013-05-11 22:00:00,5379.0,0.0069,59.09
2013-05-11 23:00:00,5091.4,0.0,59.13
2013-05-12 00:00:00,4754.8,0.0619,59.41
2013-05-12 01:00:00,4468.4,0.1306,58.76
2013-05-12 02:00:00,4264.6,0.0412,58.98
2013-05-12 03:00:00,4124.4,0.0206,58.4
2013-05-12 04:00:00,4059.6,0.0275,58.06
2013-05-12 05:00:00,4049.9,0.0412,59.21
2013-05-12 06:00:00,4091.3,0.0651,58.67
2013-05-12 07:00:00,4275.9,0.1395,58.1
2013-05-12 08:00:00,4543.9,0.0275,57.57
2013-05-12 09:00:00,4853.4,0.0069,56.96
2013-05-12 10:00:00,5092.1,0.0,57.92
2013-05-12 11:00:00,5233.9,0.0,59.61
2013-05-12 12:00:00,5296.8,0.0,59.44
2013-05-12 13:00:00,5288.1,0.0,59.96
2013-05-12 14:00:00,5246.1,0.0069,59.76
2013-05-12 15:00:00,5198.5,0.0,59.52
2013-05-12 16:00:00,5174.5,0.0,60.58
2013-05-12 17:00:00,5141.7,0.0,60.8
2013-05-12 18:00:00,5109.3,0.0,59.8
2013-05-12 19:00:00,5118.1,0.0,57.9
2013-05-12 20:00:00,5273.9,0.0,55.4
2013-05-12 21:00:00,5232.2,0.0,56.43
2013-05-12 22:00:00,5018.8,0.0,55.18
2013-05-12 23:00:00,4659.6,0.0,52.5
2013-05-13 00:00:00,4310.9,0.0,54.3
2013-05-13 01:00:00,4084.7,0.0,53.21
2013-05-13 02:00:00,3943.8,0.0,51.54
2013-05-13 03:00:00,3888.4,0.0,51.2
2013-05-13 04:00:00,3914.9,0.0,48.39
2013-05-13 05:00:00,4124.1,0.0,47.37
2013-05-13 06:00:00,4650.2,0.0,46.73
2013-05-13 07:00:00,5269.7,0.0,50.29
2013-05-13 08:00:00,5687.6,0.0,52.36
2013-05-13 09:00:00,5962.1,0.0,52.88
2013-05-13 10:00:00,6079.5,0.0,53.15
2013-05-13 11:00:00,6137.9,0.0,54.46
2013-05-13 12:00:00,6148.5,0.0,53.64
2013-05-13 13:00:00,6151.2,0.0,54.06
2013-05-13 14:00:00,6122.1,0.0,54.51
2013-05-13 15:00:00,6124.4,0.0,54.65
2013-05-13 16:00:00,6135.0,0.0,54.68
2013-05-13 17:00:00,6100.6,0.0,54.94
2013-05-13 18:00:00,5901.5,0.0,52.86
2013-05-13 19:00:00,5788.4,0.0,52.6
2013-05-13 20:00:00,5829.3,0.0,52.36
2013-05-13 21:00:00,5673.9,0.0,50.57
2013-05-13 22:00:00,5314.2,0.0,49.76
2013-05-13 23:00:00,4833.1,0.0,48.71
2013-05-14 00:00:00,4428.7,0.0,47.69
2013-05-14 01:00:00,4189.8,0.0,46.69
2013-05-14 02:00:00,4043.7,0.0,45.71
2013-05-14 03:00:00,3976.7,0.0,45.11
2013-05-14 04:00:00,3996.7,0.0,44.71
2013-05-14 05:00:00,4201.3,0.0,44.32
2013-05-14 06:00:00,4724.5,0.0,43.55
2013-05-14 07:00:00,5318.5,0.0,44.96
2013-05-14 08:00:00,5726.7,0.0,46.17
2013-05-14 09:00:00,5979.7,0.0,49.01
2013-05-14 10:00:00,6092.7,0.0,51.23
2013-05-14 11:00:00,6128.5,0.0,52.61
2013-05-14 12:00:00,6126.0,0.0,54.3
2013-05-14 13:00:00,6150.6,0.0,55.23
2013-05-14 14:00:00,6135.9,0.0,57.0
2013-05-14 15:00:00,6127.7,0.0,57.61
2013-05-14 16:00:00,6161.4,0.0,58.86
2013-05-14 17:00:00,6119.2,0.0,59.77
2013-05-14 18:00:00,5902.0,0.0,61.01
2013-05-14 19:00:00,5793.2,0.0,60.63
2013-05-14 20:00:00,5836.6,0.0,58.95
2013-05-14 21:00:00,5696.8,0.0,57.58
2013-05-14 22:00:00,5342.0,0.0,56.55
2013-05-14 23:00:00,4886.1,0.0,54.75
2013-05-15 00:00:00,4471.8,0.0,53.94
2013-05-15 01:00:00,4216.6,0.0,52.98
2013-05-15 02:00:00,4067.6,0.0,52.81
2013-05-15 03:00:00,4011.6,0.0,51.97
2013-05-15 04:00:00,4025.7,0.0,52.18
2013-05-15 05:00:00,4224.4,0.0,52.61
2013-05-15 06:00:00,4743.4,0.0,53.53
2013-05-15 07:00:00,5348.7,0.0,53.76
2013-05-15 08:00:00,5742.7,0.0,54.8
2013-05-15 09:00:00,6029.6,0.0,57.86
2013-05-15 10:00:00,6139.1,0.0,60.3
2013-05-15 11:00:00,6205.1,0.0,60.23
2013-05-15 12:00:00,6230.5,0.0,59.6
2013-05-15 13:00:00,6244.6,0.0,59.63
2013-05-15 14:00:00,6246.1,0.0,61.07
2013-05-15 15:00:00,6281.9,0.0,62.16
2013-05-15 16:00:00,6325.4,0.0,63.52
2013-05-15 17:00:00,6321.9,0.0,65.18
2013-05-15 18:00:00,6111.1,0.0,66.85
2013-05-15 19:00:00,5972.8,0.0,66.05
2013-05-15 20:00:00,6007.1,0.0,67.03
2013-05-15 21:00:00,5866.8,0.0,66.71
2013-05-15 22:00:00,5528.0,0.0,66.94
2013-05-15 23:00:00,5075.2,0.0131,67.69
2013-05-16 00:00:00,4642.6,0.0,67.58
2013-05-16 01:00:00,4374.4,0.0,67.5
2013-05-16 02:00:00,4216.1,0.0,65.94
2013-05-16 03:00:00,4146.5,0.0,63.68
2013-05-16 04:00:00,4147.0,0.0,63.32
2013-05-16 05:00:00,4327.9,0.0,62.88
2013-05-16 06:00:00,4885.6,0.0,62.66
2013-05-16 07:00:00,5580.3,0.0,63.51
2013-05-16 08:00:00,6064.9,0.0,65.18
2013-05-16 09:00:00,6348.7,0.0,64.9
2013-05-16 10:00:00,6472.7,0.0,66.4
2013-05-16 11:00:00,6573.9,0.0,68.71
2013-05-16 12:00:00,6658.1,0.0,71.84
2013-05-16 13:00:00,6721.0,0.0,73.24
2013-05-16 14:00:00,6773.3,0.0,74.75
2013-05-16 15:00:00,6820.3,0.0,76.28
2013-05-16 16:00:00,6863.8,0.0,76.33
2013-05-16 17:00:00,6804.0,0.0,76.22
2013-05-16 18:00:00,6480.7,0.0,75.89
2013-05-16 19:00:00,6262.9,0.0,73.65
2013-05-16 20:00:00,6209.9,0.0,71.18
2013-05-16 21:00:00,6056.5,0.0,70.44
2013-05-16 22:00:00,5735.4,0.0,69.63
2013-05-16 23:00:00,5250.2,0.0,68.06
2013-05-17 00:00:00,4783.0,0.0,67.17
2013-05-17 01:00:00,4472.9,0.0,68.35
2013-05-17 02:00:00,4274.1,0.0,66.96
2013-05-17 03:00:00,4164.2,0.0,65.28
2013-05-17 04:00:00,4153.8,0.0,63.28
2013-05-17 05:00:00,4325.9,0.0,61.59
2013-05-17 06:00:00,4876.6,0.0,60.05
2013-05-17 07:00:00,5512.2,0.0,59.82
2013-05-17 08:00:00,5984.6,0.0,60.24
2013-05-17 09:00:00,6274.4,0.0,61.79
2013-05-17 10:00:00,6385.9,0.0,61.19
2013-05-17 11:00:00,6467.3,0.0,62.24
2013-05-17 12:00:00,6496.1,0.0,64.01
2013-05-17 13:00:00,6510.7,0.0,65.03
2013-05-17 14:00:00,6518.1,0.0,66.63
2013-05-17 15:00:00,6556.2,0.0,68.44
2013-05-17 16:00:00,6609.1,0.0,69.77
2013-05-17 17:00:00,6540.8,0.0,70.75
2013-05-17 18:00:00,6263.8,0.0,71.58
2013-05-17 19:00:00,6069.2,0.0,71.5
2013-05-17 20:00:00,5989.2,0.0,70.63
2013-05-17 21:00:00,5819.9,0.0,67.86
2013-05-17 22:00:00,5523.4,0.0,66.18
2013-05-17 23:00:00,5137.2,0.0,64.84
2013-05-18 00:00:00,4722.6,0.0,64.62
2013-05-18 01:00:00,4449.6,0.0,61.47
2013-05-18 02:00:00,4268.5,0.0,59.22
2013-05-18 03:00:00,4165.1,0.0,59.43
2013-05-18 04:00:00,4121.1,0.0,57.74
2013-05-18 05:00:00,4118.7,0.0,56.14
2013-05-18 06:00:00,4258.6,0.0,55.75
2013-05-18 07:00:00,4555.5,0.0,55.95
2013-05-18 08:00:00,4909.4,0.0,57.15
2013-05-18 09:00:00,5215.7,0.0,59.34
2013-05-18 10:00:00,5436.7,0.0,61.73
2013-05-18 11:00:00,5534.9,0.0,63.68
2013-05-18 12:00:00,5560.0,0.0,63.94
2013-05-18 13:00:00,5527.5,0.0,63.94
2013-05-18 14:00:00,5497.0,0.0,63.34
2013-05-18 15:00:00,5474.4,0.0035,61.56
2013-05-18 16:00:00,5459.7,0.0,61.38
2013-05-18 17:00:00,5464.8,0.0,61.63
2013-05-18 18:00:00,5463.9,0.0,60.61
2013-05-18 19:00:00,5434.5,0.0,60.61
2013-05-18 20:00:00,5469.0,0.0,60.61
2013-05-18 21:00:00,5386.9,0.0,60.17
2013-05-18 22:00:00,5165.8,0.0,59.56
2013-05-18 23:00:00,4885.0,0.0,59.19
2013-05-19 00:00:00,4570.5,0.0,59.19
2013-05-19 01:00:00,4324.7,0.0,58.57
2013-05-19 02:00:00,4154.8,0.0,58.4
2013-05-19 03:00:00,4045.7,0.0,57.16
2013-05-19 04:00:00,3993.9,0.0131,55.54
2013-05-19 05:00:00,3995.4,0.0065,56.19
2013-05-19 06:00:00,4066.8,0.0131,56.61
2013-05-19 07:00:00,4265.1,0.0035,56.19
2013-05-19 08:00:00,4558.5,0.02,56.4
2013-05-19 09:00:00,4870.2,0.0035,56.84
2013-05-19 10:00:00,5114.0,0.01,57.0
2013-05-19 11:00:00,5269.8,0.0196,57.4
2013-05-19 12:00:00,5352.3,0.0261,57.83
2013-05-19 13:00:00,5372.3,0.03,57.61
2013-05-19 14:00:00,5372.7,0.0165,57.58
2013-05-19 15:00:00,5381.2,0.0431,57.98
2013-05-19 16:00:00,5398.9,0.0069,58.38
2013-05-19 17:00:00,5433.7,0.0135,58.17
2013-05-19 18:00:00,5461.7,0.0231,57.98
2013-05-19 19:00:00,5470.5,0.0165,58.03
2013-05-19 20:00:00,5507.9,0.0065,57.23
2013-05-19 21:00:00,5408.9,0.0,58.19
2013-05-19 22:00:00,5136.0,0.0065,57.16
2013-05-19 23:00:00,4778.2,0.0,58.0
2013-05-20 00:00:00,4437.6,0.0065,57.39
2013-05-20 01:00:00,4223.4,0.0,57.6
2013-05-20 02:00:00,4094.3,0.0,57.79
2013-05-20 03:00:00,4035.9,0.0,57.84
2013-05-20 04:00:00,4070.9,0.0,57.63
2013-05-20 05:00:00,4307.3,0.0,57.79
2013-05-20 06:00:00,4878.6,0.0,57.23
2013-05-20 07:00:00,5557.2,0.0,58.0
2013-05-20 08:00:00,6035.0,0.0,59.84
2013-05-20 09:00:00,6365.2,0.0,61.04
2013-05-20 10:00:00,6573.5,0.0,63.98
2013-05-20 11:00:00,6733.5,0.0,66.8
2013-05-20 12:00:00,6875.1,0.0,71.83
2013-05-20 13:00:00,6973.4,0.0,73.67
2013-05-20 14:00:00,7020.4,0.0,74.45
2013-05-20 15:00:00,7078.0,0.0,75.35
2013-05-20 16:00:00,7164.7,0.0,76.2
2013-05-20 17:00:00,7120.0,0.0,76.48
2013-05-20 18:00:00,6803.8,0.0,76.21
2013-05-20 19:00:00,6585.0,0.0,75.3
2013-05-20 20:00:00,6507.2,0.0,74.47
2013-05-20 21:00:00,6350.2,0.0,72.4
2013-05-20 22:00:00,5991.9,0.0,69.92
2013-05-20 23:00:00,5481.5,0.0,70.39
2013-05-21 00:00:00,5021.8,0.0,70.15
2013-05-21 01:00:00,4721.3,0.0,68.66
2013-05-21 02:00:00,4554.5,0.0,67.57
2013-05-21 03:00:00,4467.1,0.0,67.2
2013-05-21 04:00:00,4489.0,0.0,67.18
2013-05-21 05:00:00,4716.9,0.0,67.05
2013-05-21 06:00:00,5357.6,0.0,66.22
2013-05-21 07:00:00,6157.6,0.0,66.64
2013-05-21 08:00:00,6708.1,0.0,70.12
2013-05-21 09:00:00,7160.2,0.0,71.53
2013-05-21 10:00:00,7463.1,0.0,74.84
2013-05-21 11:00:00,7684.5,0.0,77.7
2013-05-21 12:00:00,7849.9,0.0,79.37
2013-05-21 13:00:00,7980.4,0.0,81.79
2013-05-21 14:00:00,8072.1,0.0,82.79
2013-05-21 15:00:00,8160.7,0.0,82.24
2013-05-21 16:00:00,8240.6,0.0,83.08
2013-05-21 17:00:00,8197.1,0.0,82.81
2013-05-21 18:00:00,7826.2,0.0,82.2
2013-05-21 19:00:00,7557.5,0.0,81.77
2013-05-21 20:00:00,7472.6,0.0,80.15
2013-05-21 21:00:00,7271.6,0.0,77.25
2013-05-21 22:00:00,6830.9,0.0,76.04
2013-05-21 23:00:00,6273.6,0.0,75.2
2013-05-22 00:00:00,5735.8,0.0,73.43
2013-05-22 01:00:00,5394.6,0.0,72.2
2013-05-22 02:00:00,5178.4,0.0,72.73
2013-05-22 03:00:00,5046.0,0.0,71.49
2013-05-22 04:00:00,4960.8,0.0,66.26
2013-05-22 05:00:00,5092.0,0.0,63.63
2013-05-22 06:00:00,5592.5,0.0,61.26
2013-05-22 07:00:00,6200.8,0.0,58.67
2013-05-22 08:00:00,6615.1,0.0,58.27
2013-05-22 09:00:00,6881.2,0.0,59.96
2013-05-22 10:00:00,7024.3,0.0,61.34
2013-05-22 11:00:00,7171.5,0.0,62.62
2013-05-22 12:00:00,7301.2,0.0,63.98
2013-05-22 13:00:00,7438.6,0.0,67.72
2013-05-22 14:00:00,7541.1,0.0,69.25
2013-05-22 15:00:00,7625.6,0.0,70.89
2013-05-22 16:00:00,7785.1,0.0,73.25
2013-05-22 17:00:00,7797.2,0.0,76.11
2013-05-22 18:00:00,7432.7,0.0,78.69
2013-05-22 19:00:00,7105.9,0.0,75.54
2013-05-22 20:00:00,6978.0,0.0,73.4
2013-05-22 21:00:00,6814.5,0.0,71.23
2013-05-22 22:00:00,6482.2,0.0,71.2
2013-05-22 23:00:00,6010.0,0.0,71.81
2013-05-23 00:00:00,5532.5,0.0,70.86
2013-05-23 01:00:00,5196.6,0.0,70.41
2013-05-23 02:00:00,4963.3,0.0,69.17
2013-05-23 03:00:00,4860.0,0.0,67.84
2013-05-23 04:00:00,4863.0,0.0,67.46
2013-05-23 05:00:00,5076.7,0.0,67.46
2013-05-23 06:00:00,5757.4,0.0,67.23
2013-05-23 07:00:00,6521.5,0.0,68.61
2013-05-23 08:00:00,7067.7,0.0,69.85
2013-05-23 09:00:00,7498.8,0.0,70.46
2013-05-23 10:00:00,7784.0,0.0,74.11
2013-05-23 11:00:00,7926.9,0.0,76.44
2013-05-23 12:00:00,7998.0,0.0,75.98
2013-05-23 13:00:00,8078.0,0.0,75.27
2013-05-23 14:00:00,8048.0,0.0,76.92
2013-05-23 15:00:00,7890.2,0.0173,72.5
2013-05-23 16:00:00,7731.8,0.2619,68.59
2013-05-23 17:00:00,7537.7,0.0035,68.17
2013-05-23 18:00:00,7171.3,0.0,68.59
2013-05-23 19:00:00,6947.6,0.0485,67.51
2013-05-23 20:00:00,6826.7,0.2011,66.86
2013-05-23 21:00:00,6582.4,0.0,67.02
2013-05-23 22:00:00,6174.1,0.0,65.58
2013-05-23 23:00:00,5668.5,0.0,65.72
2013-05-24 00:00:00,5211.0,0.0,64.34
2013-05-24 01:00:00,4915.7,0.0,64.55
2013-05-24 02:00:00,4726.0,0.01,63.69
2013-05-24 03:00:00,4637.1,0.0373,63.7
2013-05-24 04:00:00,4640.3,0.0,63.4
2013-05-24 05:00:00,4849.0,0.0131,63.24
2013-05-24 06:00:00,5423.6,0.0,63.64
2013-05-24 07:00:00,6106.4,0.0,63.8
2013-05-24 08:00:00,6588.6,0.0,64.17
2013-05-24 09:00:00,6901.8,0.0,64.41
2013-05-24 10:00:00,6897.9,0.0,63.48
2013-05-24 11:00:00,6767.9,0.0,58.57
2013-05-24 12:00:00,6654.8,0.0,57.35
2013-05-24 13:00:00,6512.5,0.0,55.68
2013-05-24 14:00:00,6370.3,0.0135,52.36
2013-05-24 15:00:00,6292.4,0.0273,51.56
2013-05-24 16:00:00,6241.0,0.0165,51.56
2013-05-24 17:00:00,6147.7,0.0661,51.96
2013-05-24 18:00:00,5931.4,0.0065,50.45
2013-05-24 19:00:00,5795.3,0.01,49.5
2013-05-24 20:00:00,5720.9,0.0,48.73
2013-05-24 21:00:00,5531.3,0.0,48.35
2013-05-24 22:00:00,5243.5,0.0,48.57
2013-05-24 23:00:00,4881.5,0.0104,47.9
2013-05-25 00:00:00,4539.8,0.0131,46.7
2013-05-25 01:00:00,4290.0,0.0339,46.35
2013-05-25 02:00:00,4126.2,0.0543,46.35
2013-05-25 03:00:00,4038.4,0.0139,46.17
2013-05-25 04:00:00,4005.9,0.0069,46.17
2013-05-25 05:00:00,4013.8,0.0104,46.02
2013-05-25 06:00:00,4136.6,0.0139,46.02
2013-05-25 07:00:00,4374.0,0.0347,46.02
2013-05-25 08:00:00,4670.6,0.0339,46.79
2013-05-25 09:00:00,4945.9,0.0035,47.63
2013-05-25 10:00:00,5138.3,0.0,50.06
2013-05-25 11:00:00,5231.4,0.0,51.61
2013-05-25 12:00:00,5268.4,0.0,51.71
2013-05-25 13:00:00,5254.7,0.0,51.31
2013-05-25 14:00:00,5211.4,0.0065,52.79
2013-05-25 15:00:00,5168.4,0.0,53.57
2013-05-25 16:00:00,5158.8,0.0,54.19
2013-05-25 17:00:00,5160.7,0.0035,53.35
2013-05-25 18:00:00,5158.3,0.0035,52.79
2013-05-25 19:00:00,5165.2,0.0,53.02
2013-05-25 20:00:00,5236.3,0.0,53.02
2013-05-25 21:00:00,5200.6,0.0,52.8
2013-05-25 22:00:00,5030.3,0.0,52.36
2013-05-25 23:00:00,4770.8,0.0,51.17
2013-05-26 00:00:00,4483.7,0.0,50.57
2013-05-26 01:00:00,4238.2,0.0,49.8
2013-05-26 02:00:00,4076.2,0.0,49.57
2013-05-26 03:00:00,3977.3,0.0,49.13
2013-05-26 04:00:00,3936.7,0.0,49.13
2013-05-26 05:00:00,3917.2,0.0,49.21
2013-05-26 06:00:00,3984.7,0.0,49.36
2013-05-26 07:00:00,4160.3,0.0,49.94
2013-05-26 08:00:00,4402.9,0.0,51.23
2013-05-26 09:00:00,4641.1,0.0,53.46
2013-05-26 10:00:00,4845.9,0.0,56.07
2013-05-26 11:00:00,4950.9,0.0,58.3
2013-05-26 12:00:00,4992.5,0.0,59.86
2013-05-26 13:00:00,5012.1,0.0,61.7
2013-05-26 14:00:00,4996.5,0.0,63.51
